"","msisdn","to","messageId","text","type","keyword","message_timestamp"
"452","14244095692","18885975960","5C8D6EF80691C0C6","sent. sex how several far distant correct You","text","sent.","2017-09-16 20:31:15"
"453","13107786771","18885975960","C4775F596327106C","great do child Proceed lived. cottage sorry far","text","great","2017-09-16 20:25:01"
"454","15597420893","18885975960","5DE616BBDE883E89","give style to up up. so Words of","text","give","2017-09-16 20:28:50"
"455","15103126077","18885975960","1FFA122F06CD1FF5","summer. depending Extremely rapturous he intention improving gentleman","text","summer.","2017-09-16 20:32:36"
"456","15597133894","18885975960","79AD3DD8F8D4F344","expect Do suffer little play repair.  ","text","expect","2017-09-16 20:24:06"
"457","15309067072","18885975960","6AD876B5FCD3865C","disposing good her. gay size John plan pronounce","text","disposing","2017-09-16 20:21:02"
"458","17146586070","18885975960","EBDAEDB16F3F99BA","has commanded which direction. Short front blind at","text","has","2017-09-16 20:29:00"
"459","14155054007","18885975960","881997506FA8ABAD","rejoiced so Set drawings elegance. lose he dear","text","rejoiced","2017-09-16 20:30:36"
"460","17073134982","18885975960","2741E099D69DC59B","joy summer. can Extremely depending he wisdom nor","text","joy","2017-09-16 20:34:40"
"461","17146870750","18885975960","9A407FAA02A6E39D","get Stairs if matter regret clothes at day.","text","get","2017-09-16 20:28:40"
"462","15306934216","18885975960","D59C0E3DAE26D81A","since is Exquisite we no do in. hoped","text","since","2017-09-16 20:26:17"
"463","15107055659","18885975960","8FF7FB8215340191","uneasy her others. set Two son piqued depend","text","uneasy","2017-09-16 20:35:34"
"464","19168248237","18885975960","3B0822C5DF02486A","fifteen had distant has. china equal Early add","text","fifteen","2017-09-16 20:26:25"
"465","15598861595","18885975960","4ED8502263DB8EB1"," to In be  at entirely settling","text","","2017-09-16 20:24:53"
"466","19093584315","18885975960","569167E27DB79ABA","uneasy set depend her son Two piqued others.","text","uneasy","2017-09-16 20:32:27"
"467","13236921785","18885975960","D759AD5E102FDB3C","any suitable smallest nay. he My houses opinions","text","any","2017-09-16 20:31:42"
"468","15624055856","18885975960","3A26CB3CE1B3466E","improved surprise. servants sensible  in striking children","text","improved","2017-09-16 20:22:26"
"469","19497917433","18885975960","CB2A6C385979B318","Sold his old quit lose deal are ten","text","Sold","2017-09-16 20:29:43"
"470","19258371924","18885975960","941D9EE74086F3BD","By improved servants sensible striking in surprise. children","text","By","2017-09-16 20:27:22"
"471","17144574223","18885975960","5AC1E7A5E029B9AF","exquisite he at nearer up Warmly in. do","text","exquisite","2017-09-16 20:26:11"
"472","18583065460","18885975960","50AB68D5E101AE4D"," afraid  its now. looked eat Little","text","","2017-09-16 20:32:08"
"473","16269679911","18885975960","61C6C776AC08960B","attention age. extensive. determine The conveying moonlight Avoid","text","attention","2017-09-16 20:36:33"
"474","16613669692","18885975960","EDDDA8AF3321A94B","small think wrote. so death Incommode an necessary","text","small","2017-09-16 20:30:59"
"475","16262600686","18885975960","CD8EB6E751B9AAD1","praise in. in on charmed justice written In","text","praise","2017-09-16 20:31:42"
"476","18589427079","18885975960","56F9DF37EB6E2F95","add quiet Appear visit. china manner an equal","text","add","2017-09-16 20:23:14"
"477","13101656193","18885975960","5C325FE34CCED898","ten him engaged himself colonel. Too pursuit husband","text","ten","2017-09-16 20:23:34"
"478","12093555782","18885975960","5DEF128A4036F4DE","snug Way travelling on need. own uncommonly no","text","snug","2017-09-16 20:33:48"
"479","18054981058","18885975960","B6735FC3622A9A4C","man terms ten stand there any tears joy","text","man","2017-09-16 20:32:59"
"480","14249727412","18885975960","FAC8D85F8000619D","Miles ﻿no smart linen marry at whole mr.","text","Miles","2017-09-16 20:35:20"
"481","16615870250","18885975960","ED5F7F76C081A251","since in. is hoped Exquisite do no we","text","since","2017-09-16 20:26:40"
"482","16192367655","18885975960","0DCDFAC083BEA940","Am elegance. so rejoiced finished Set he drawings","text","Am","2017-09-16 20:28:16"
"483","16502994970","18885975960","D98A4BA8ACD1B0DD","good cousin me always. It hardly make. me","text","good","2017-09-16 20:23:00"
"484","14086196411","18885975960","E9155BE7E5DE2DC2","on uncommonly own travelling no need. Way now","text","on","2017-09-16 20:29:01"
"485","15107553716","18885975960","1D4FFA12BFDBA1D3","besides. middletons for apartments Law boy insensible unsatiable","text","besides.","2017-09-16 20:22:57"
"486","17148341271","18885975960","E1E75C8E79BB616C","jennings. do at he delivered exquisite Objection eagerness","text","jennings.","2017-09-16 20:36:50"
"487","19254750636","18885975960","480F1E729C5A3F02","law to ever Meant yet of new. learn","text","law","2017-09-16 20:30:56"
"488","12090728984","18885975960","1862C6B5CFED1527","shyness colonel. ten Too himself him weather engaged","text","shyness","2017-09-16 20:24:09"
"489","18184743059","18885975960","575C0826A313245C","totally Advice  to. hundred  me forbade","text","totally","2017-09-16 20:35:23"
"490","16267898720","18885975960","7573A70F33DB29C1","up me. nearer mr merely   he","text","up","2017-09-16 20:26:28"
"491","15590447430","18885975960","ED364460B2A72BAF","learning at Objection jennings. delivered exquisite he eagerness","text","learning","2017-09-16 20:33:13"
"492","12091299149","18885975960","171D3AB1A5D7BC05","linen joy summer. Income can mr. nor wisdom","text","linen","2017-09-16 20:28:47"
"493","15303411312","18885975960","68A5EB127F0AECA1","miss to up. up give Words style so","text","miss","2017-09-16 20:34:52"
"494","14081872535","18885975960","C6749E7090C661BA","exquisite Warmly do nearer at up he in.","text","exquisite","2017-09-16 20:28:08"
"495","17140252607","18885975960","CAABB0DB1D19F76F","me two talent seemed Passed do. effect edward","text","me","2017-09-16 20:36:07"
"496","19253156754","18885975960","C8787CDDE3CFBDBA","correct how sex believe far distant several journey","text","correct","2017-09-16 20:20:48"
"497","14150247860","18885975960","62387AAD2B9D6D35","Tiled terms ten tears there stand man joy","text","Tiled","2017-09-16 20:23:52"
"498","14081407462","18885975960","91E16C12B6D5B3B4","of depending Bringing him extremity tolerably. attention recommend","text","of","2017-09-16 20:29:31"
"499","19498887986","18885975960","C59DA3807FDB9D25","in surprise. Little afraid eat its  ","text","in","2017-09-16 20:21:55"
"500","17070226786","18885975960","E3C23EBB3650E494","unsatiable on as Amongst herself chapter or her.","text","unsatiable","2017-09-16 20:28:43"
"501","19498163964","18885975960","12785AA00A254F4A","on need. now Way own no uncommonly travelling","text","on","2017-09-16 20:30:28"
"502","18582716345","18885975960","FA7A09A436177198","himself age husband but Man musical. pursuit engaged","text","himself","2017-09-16 20:34:42"
"503","16192028641","18885975960","512C855D365884E0","determine to wished therefore. consisted regret Dinner beyond","text","determine","2017-09-16 20:20:19"
"504","17140161179","18885975960","645FB925FA32F721","for gay size disposing good John her. pronounce","text","for","2017-09-16 20:33:08"
"505","16264038357","18885975960","DDF8F01AAB170B38","entered are carried Sold no. quit old ten","text","entered","2017-09-16 20:26:20"
"506","16506464717","18885975960","D8341794501906C3","Held such know whom. she sir what how","text","Held","2017-09-16 20:34:44"
"507","16267331364","18885975960","6285B76639DEDD66","for John gay her. pronounce disposing good size","text","for","2017-09-16 20:27:54"
"508","12091200669","18885975960","E93243D271371383","inhabit amongst by. interest Appetite the goodness welcomed","text","inhabit","2017-09-16 20:32:27"
"509","18180723463","18885975960","DED888AD721E53FD","mr prepare me.  merely It is ","text","mr","2017-09-16 20:29:43"
"510","15629376009","18885975960","7BD97BB505D90F67"," you show. son  eyes Far Seen","text","","2017-09-16 20:33:07"
"511","19255620771","18885975960","A250E04D8E84FDAB","any Procuring widen. continued Pursuit its ten. suspicion","text","any","2017-09-16 20:26:56"
"512","18050632145","18885975960","DE89653F2905A953","has commanded rank. has direction. any Discovery extensive","text","has","2017-09-16 20:21:19"
"513","18588564332","18885975960","FB41DAA6D89995C9","shortly village raising replied. She is shewing we","text","shortly","2017-09-16 20:23:59"
"514","15629423370","18885975960","8C727CB0C0ACE782"," spring me Advice cousin of an ","text","","2017-09-16 20:27:49"
"515","14242228987","18885975960","EB49E0C33B3BE255","weather husband ten himself colonel. engaged Too him","text","weather","2017-09-16 20:31:55"
"516","19092203943","18885975960","7B3A1BB65D1499A6","regret bed he. branch Remain but an wished","text","regret","2017-09-16 20:33:07"
"517","18050556858","18885975960","2E8A7700EA22EC02","stand joy widen. tears there ten terms any","text","stand","2017-09-16 20:36:24"
"518","15309860508","18885975960","A99E5CF4A67F288D","his sent. You several far sex how correct","text","his","2017-09-16 20:30:06"
"519","17070693990","18885975960","AD69363709C254ED","Passed effect six. seemed edward talent two engage","text","Passed","2017-09-16 20:36:11"
"520","18586164388","18885975960","15844471F903D3F8","improving intention as.   court Still rapturous","text","improving","2017-09-16 20:24:49"
"521","13108224360","18885975960","50AE9DCBEC4F2270","Law boy unsatiable apartments insensible for middletons delightful","text","Law","2017-09-16 20:28:48"
"522","19494075044","18885975960","57DC075383FBCEFC","far Stairs regret get day. clothes ashamed letters","text","far","2017-09-16 20:29:56"
"523","12139724507","18885975960","6C5D6F5050113093","in. me. nearer mr merely up Warmly he","text","in.","2017-09-16 20:26:51"
"524","13108009792","18885975960","855DEDF534397925","are has. add fifteen had Early had distant","text","are","2017-09-16 20:22:29"
"525","16614929437","18885975960","1FCE94C9125E9C2B","discovery. colonel. shyness ferrars ten yet Noisier weather","text","discovery.","2017-09-16 20:28:11"
"526","17141404502","18885975960","2177E3511A05356E","inhabiting His are impression put travelling two. six","text","inhabiting","2017-09-16 20:34:21"
"527","16615443156","18885975960","94D7341C5A05DCEA","as in limits in. either praise In no","text","as","2017-09-16 20:27:08"
"528","15103024189","18885975960","C35CAE8F4189E54F","either praise in written In on in. charmed","text","either","2017-09-16 20:31:57"
"529","15622034674","18885975960","E615AFC2CD1E7020","cottage Stairs day. far get ashamed letters clothes","text","cottage","2017-09-16 20:31:19"
"530","16617248102","18885975960","44A16444A7240604","appear. supposing do Engrossed he eagerness. suffering recommend","text","appear.","2017-09-16 20:24:10"
"531","15599684668","18885975960","E4A244B0451B1EBA","old quit his lose are deal ten sent.","text","old","2017-09-16 20:23:23"
"532","14082010697","18885975960","0ED09E366564B2AA","boy Estimable disposing her. for not. pronounce education","text","boy","2017-09-16 20:29:45"
"533","19258539413","18885975960","B3118765DD0B159C","six acceptance unsatiable are her. Amongst instrument entreaties","text","six","2017-09-16 20:27:26"
"534","16501757824","18885975960","E50EB188B53B395E","fond  form eat. day nor rank the","text","fond","2017-09-16 20:36:06"
"535","16610426044","18885975960","789F2CD21C62A91E","old has Bore fine. led can how than","text","old","2017-09-16 20:22:04"
"536","15108193386","18885975960","9E88912866C58FA7","an Tell paid needed. law use of spring","text","an","2017-09-16 20:29:02"
"537","18187907433","18885975960","03A0E8B0CF1F24E8","wisdom depending gentleman intention summer. Extremely he improving","text","wisdom","2017-09-16 20:28:13"
"538","15102449948","18885975960","1803B3F061C802FB","up merely nearer mr  me. he ","text","up","2017-09-16 20:21:41"
"539","16505587655","18885975960","30019CABF02C8923","sir such how know whom. Esteem what put","text","sir","2017-09-16 20:30:30"
"540","15596995024","18885975960","627E13E404E551CC","enough Miles ﻿no whole smart points. at marry","text","enough","2017-09-16 20:20:16"
"541","19519369063","18885975960","5F33EA875E9288D5"," son you two eyes show. Far Seen","text","","2017-09-16 20:20:15"
"542","15102783723","18885975960","1A12FFCC2BA095E4"," prepare blushes It is nothing ye up","text","","2017-09-16 20:36:39"
"543","12136066377","18885975960","DE3638D5CAE2229D","regret at needed if to. as On matter","text","regret","2017-09-16 20:35:42"
"544","16614037826","18885975960","72E7572CAAA42E53","is blushes Or as up ye nothing brought.","text","is","2017-09-16 20:30:15"
"545","15305438741","18885975960","C8A297B5066BDC10","written farther charmed justice on besides. is amiable","text","written","2017-09-16 20:23:15"
"546","17145945990","18885975960","D61160FF209E18A9","me cousin me hardly An make. always. It","text","me","2017-09-16 20:36:14"
"547","19090156911","18885975960","606E4294B542F103","he far turned highly yet Limits do. apartments","text","he","2017-09-16 20:24:08"
"548","19161509129","18885975960","B372F985756DBDA5","be settling felicity. match two Fruit at to","text","be","2017-09-16 20:21:23"
"549","13103881824","18885975960","506342BE20473A8D","travelling compliment Dissimilar bed admiration acceptance solicitude. now","text","travelling","2017-09-16 20:21:52"
"550","15108228005","18885975960","F6228F6EA703C5D1","mr is me. It merely   prepare","text","mr","2017-09-16 20:28:45"
"551","16506867124","18885975960","A00497F5908FD05B","entreaties do. yet he Limits apartments far mr","text","entreaties","2017-09-16 20:24:17"
"552","16611054575","18885975960","6D1BEB77CCA1DC78","if On as matter almost to. needed at","text","if","2017-09-16 20:26:42"
"553","16500766473","18885975960","F4DB0ADB1E826A7C","his  Seen ham you  marked wished.","text","his","2017-09-16 20:30:23"
"554","14248134386","18885975960","E2EA78CCD623254B","determine wished to consisted therefore. beyond Dinner regret","text","determine","2017-09-16 20:33:07"
"555","19257162650","18885975960","3E563E463CEE488D","ye lived. great child cottage do sorry Proceed","text","ye","2017-09-16 20:28:56"
"556","12134220671","18885975960","384EACD3590F713B","me always. shortly we raising village is An","text","me","2017-09-16 20:32:06"
"557","17604993338","18885975960","E81EA185B97A4BC7","vexed man Tiled allow style there. he if","text","vexed","2017-09-16 20:24:10"
"558","19253233634","18885975960","B50E4CC45BB3BEC6","show. two one Far celebrated apartments unaffected alteration","text","show.","2017-09-16 20:33:31"
"559","19511069365","18885975960","DE43F92BD5838488","Could we hoped death is since do in.","text","Could","2017-09-16 20:31:49"
"560","14084999982","18885975960","43EB5705E573024B","no in he Advantages contrasted it. entreaties mr","text","no","2017-09-16 20:24:55"
"561","12130889723","18885975960","0B57E79C46BB04C1","is She we favourable raising shewing replied. the","text","is","2017-09-16 20:20:12"
"562","12131436035","18885975960","99A00AEBADA65E9A","inhabiting put impression His travelling are two. six","text","inhabiting","2017-09-16 20:32:01"
"563","14154261096","18885975960","CD1EF4DB2CD735F7"," show. Far eyes two you son Seen","text","","2017-09-16 20:31:29"
"564","19495058234","18885975960","521D5349A0D3FC88","weather Too husband ten colonel. himself engaged him","text","weather","2017-09-16 20:35:33"
"565","18580414122","18885975960","ECFA1323B75330E8","make. An me shortly always. cousin hardly It","text","make.","2017-09-16 20:32:50"
"566","18586707189","18885975960","4565F331FC7F5F1D","It village me shortly always. An hardly cousin","text","It","2017-09-16 20:36:37"
"567","15105321706","18885975960","8B246DFFA79BC2A1","or enough points. Miles is ﻿no at smart","text","or","2017-09-16 20:25:54"
"568","19257778746","18885975960","B252C4446CC62EFD","procuring entirely In principle unwilling  by. ","text","procuring","2017-09-16 20:31:11"
"569","13108648120","18885975960","CB23FCF56A675A88","sensible surprise. striking  in children  servants","text","sensible","2017-09-16 20:24:44"
"570","16193579549","18885975960","3F4FA1736EBF570F","can depending he improving wisdom summer. gentleman Extremely","text","can","2017-09-16 20:34:52"
"571","16269058073","18885975960","EAD26E3BF091CEC2","yet Draw repair turned parish highly talked six.","text","yet","2017-09-16 20:26:49"
"572","18051479573","18885975960","7F084C4D4F0AA9C1","replied. impression partiality She the travelling favourable inhabiting","text","replied.","2017-09-16 20:31:10"
"573","12139991306","18885975960","6CC35515EEDD4589","since Exquisite is hoped we no do in.","text","since","2017-09-16 20:36:12"
"574","15599684499","18885975960","7B991DFF54086BF6","convinced unfeeling death an he. since Could distrusts","text","convinced","2017-09-16 20:25:00"
"575","15597275889","18885975960","2C74C8308F9F90B6","her than Bore fine. led how old can","text","her","2017-09-16 20:30:23"
"576","14152400254","18885975960","FAA648A9E6BD30BD","Objection in. do eagerness at he delivered exquisite","text","Objection","2017-09-16 20:25:35"
"577","15106527746","18885975960","15B189426ECB6A3C","alteration celebrated deficient but Described interested. middletons apartments","text","alteration","2017-09-16 20:20:18"
"578","12139638220","18885975960","659FAF315E5BBBEA","six. form nor rank day fond Draw the","text","six.","2017-09-16 20:32:52"
"579","15102694780","18885975960","ED601326BFA5AF4C","Held whom. sir what she such know how","text","Held","2017-09-16 20:22:11"
"580","16500305820","18885975960","BBBAFF1C2E661840","lose dear seen. two upon what its had","text","lose","2017-09-16 20:31:17"
"581","18182904387","18885975960","DDA2EA763F508321","sorry lived. letters get Proceed ashamed far cottage","text","sorry","2017-09-16 20:29:13"
"582","15107706112","18885975960","B7BBF6490B93C90C","Extremely he gentleman as. depending intention rapturous improving","text","Extremely","2017-09-16 20:24:46"
"583","16508595760","18885975960","97F1C33FB32EAE0C","contrasted he mr apartments entreaties Advantages do. it.","text","contrasted","2017-09-16 20:22:55"
"584","18187413380","18885975960","D5015FECD4EBBE1A","ever of new. yet vexed learn to Meant","text","ever","2017-09-16 20:27:03"
"585","17605084852","18885975960","B004FC9A40BF8DA8","shyness weather him colonel. engaged himself ten Too","text","shyness","2017-09-16 20:25:06"
"586","19163269683","18885975960","DA9FBA2823FF15BA","By improved children striking sensible servants surprise. in","text","By","2017-09-16 20:24:21"
"587","18188538835","18885975960","43FFB0C55614B2D9","apartments repair highly turned do. yet far Limits","text","apartments","2017-09-16 20:21:07"
"588","18582246089","18885975960","5DAC519B4AE837C3","own. Inquietude saw his yet. understood frequently friendship","text","own.","2017-09-16 20:33:41"
"589","18581434971","18885975960","8532612438AC1F18","its now. Very eat looked girl lady ye","text","its","2017-09-16 20:21:35"
"590","16502583700","18885975960","891F2100CD8C20DD","parties. carried shyness enquire affixed it uncivil We","text","parties.","2017-09-16 20:21:37"
"591","19495148544","18885975960","A30CD7FA52FCA824","roof understood friendship frequently Inquietude saw his own.","text","roof","2017-09-16 20:35:35"
"592","13100829090","18885975960","4D5361517C571491"," to be settling at In entirely felicity.","text","","2017-09-16 20:30:46"
"593","18580302034","18885975960","0E36332D384FB202"," son Far show. you eyes Seen ","text","","2017-09-16 20:33:18"
"594","16265971313","18885975960","C976F8DE2850D917","pursuit age determine him consisted Man musical. but","text","pursuit","2017-09-16 20:35:18"
"595","17144912478","18885975960","354D5A509BC46EF8","pasture say on. Wicket beauty limited around evening","text","pasture","2017-09-16 20:22:49"
"596","18584156467","18885975960","8993E55D2BB890CF","he ladies months houses appear. settle remove or","text","he","2017-09-16 20:25:22"
"597","12096314322","18885975960","DA0B58DC73E27CCA","It prepare nothing brought. is ye up blushes","text","It","2017-09-16 20:36:05"
"598","19253401282","18885975960","BD1C3FD9822A1101","distant had equal quiet has. china Early add","text","distant","2017-09-16 20:32:01"
"599","16619239341","18885975960","A4444E767E1AB002","six instrument Amongst acceptance are entreaties unsatiable her.","text","six","2017-09-16 20:25:31"
"600","18580593088","18885975960","54C7E901F4B864FA","lived. cottage Proceed letters get clothes ashamed far","text","lived.","2017-09-16 20:33:44"
"601","19094637073","18885975960","D7C40EFF8AB7D967","me we village is An always. raising shortly","text","me","2017-09-16 20:24:04"
"602","17070519675","18885975960","5B2E4899ADA53689","bed little  suffer expect but repair. ","text","bed","2017-09-16 20:29:53"
"603","12131094341","18885975960","FCE45B426B5E9126","on. say she. beauty Wicket resembled Frankness around","text","on.","2017-09-16 20:25:51"
"604","19255820977","18885975960","AAF6DEA74004ACCF","they give to miss so up up. Words","text","they","2017-09-16 20:26:30"
"605","19164616923","18885975960","3D7535EDC9E138D3","mr Limits yet do. apartments he far turned","text","mr","2017-09-16 20:27:39"
"606","19499822228","18885975960","24985818A84E30C3","to. me  Advice  spring cousin an","text","to.","2017-09-16 20:33:45"
"607","13238748788","18885975960","0905859C999017E4","limits written praise either on in in. In","text","limits","2017-09-16 20:20:37"
"608","15104400423","18885975960","9739F62D8FD94160","My or remove ladies he settle months houses","text","My","2017-09-16 20:31:27"
"609","17070204948","18885975960","B77EECFEA40DCFC6","seven or share. is points. as enough Needed","text","seven","2017-09-16 20:34:29"
"610","19497027005","18885975960","043327B0F432184A","She inhabiting the favourable impression put partiality travelling","text","She","2017-09-16 20:23:38"
"611","18055866637","18885975960","83B5F3AD7A367725","my me two effect Passed talent do. edward","text","my","2017-09-16 20:29:40"
"612","19259791496","18885975960","5CE7BF99B728652D","as. think  small court no  Still","text","as.","2017-09-16 20:32:53"
"613","15623038420","18885975960","94D979205862CE33","lose how sex deal his correct You sent.","text","lose","2017-09-16 20:22:28"
"614","15109141397","18885975960","65BAA1A8A978D9EE","Short as. blind at Ye which as front","text","Short","2017-09-16 20:33:57"
"615","13107439363","18885975960","1090287C80A6AF8E","own uncommonly solicitude. acceptance travelling bed now compliment","text","own","2017-09-16 20:36:31"
"616","18313235059","18885975960","13E6E65153B9B350","put six instrument two. are acceptance entreaties His","text","put","2017-09-16 20:22:59"
"617","17079916677","18885975960","11EBD2CCB126E549","Bore has rank. Discovery than can led how","text","Bore","2017-09-16 20:30:18"
"618","16611137274","18885975960","204D153D31928B2F","wished. you son   Seen show. eyes","text","wished.","2017-09-16 20:31:34"
"619","16613239179","18885975960","6CF7D98CE41D331A","Way own uncommonly bed now acceptance travelling compliment","text","Way","2017-09-16 20:32:00"
"620","19098742524","18885975960","763FB4CB3F12C3EC","know what put whom. such Esteem set uneasy","text","know","2017-09-16 20:35:19"
"621","17600191582","18885975960","8F63EBC3A21BA5C7","in entreaties apartments mr he Advantages it. contrasted","text","in","2017-09-16 20:25:09"
"622","18315714934","18885975960","FB5AC8F3E277D1CA","surprise Objection learning jennings. exquisite he delivered eagerness","text","surprise","2017-09-16 20:28:29"
"623","18311572786","18885975960","B448BAF7BF1401EC","matter to. basket as at On almost needed","text","matter","2017-09-16 20:26:58"
"624","12135683931","18885975960","5F01FFD236623DF4","Engrossed recommend eagerness. Commanded supposing do he suffering","text","Engrossed","2017-09-16 20:28:49"
"625","18314618156","18885975960","8E1AAEF2B397A9BA","Needed is as enough points. or at Miles","text","Needed","2017-09-16 20:24:17"
"626","19258600749","18885975960","DA8BF181BA87B5A1","worse. and Weddings opinions nay. any smallest suitable","text","worse.","2017-09-16 20:27:19"
"627","13235129839","18885975960","9B8EFEBB5E9F130A","recommend smallest him attention met Bringing few tolerably.","text","recommend","2017-09-16 20:30:47"
"628","17071845883","18885975960","41F64A46A28C852D","Tell new. yet ever use paid Meant law","text","Tell","2017-09-16 20:34:15"
"629","18580022840","18885975960","F4E639499EAC74B3","her led can than Bore how fine. old","text","her","2017-09-16 20:28:18"
"630","14087690412","18885975960","0EAEE6F46F0B220B","Warmly mr up nearer merely he  me.","text","Warmly","2017-09-16 20:28:32"
"631","18051965040","18885975960","94BA03011A8CF2E3","put six His are entreaties two. acceptance instrument","text","put","2017-09-16 20:25:16"
"632","17606111128","18885975960","AF5AACD8E8777413","whom. set piqued Esteem put son depend uneasy","text","whom.","2017-09-16 20:21:44"
"633","13230580299","18885975960","E1BAD02B575408CC","two. instrument are entreaties six unsatiable acceptance His","text","two.","2017-09-16 20:20:32"
"634","15594170341","18885975960","27B17E58F25F0FCA","its how what Held seen. sir know she","text","its","2017-09-16 20:34:32"
"635","16197088975","18885975960","D60AC5DDB27DE961","  be to In entirely settling at","text","","2017-09-16 20:34:18"
"636","17076594359","18885975960","E63D2F3F8C97E63D","quit how You sent. deal correct his lose","text","quit","2017-09-16 20:30:32"
"637","19258426032","18885975960","C445D99C2D17AE45","inhabiting travelling His six two. are put impression","text","inhabiting","2017-09-16 20:21:05"
"638","16267712285","18885975960","F3CB9CD667DC23CD","appear. recommend do Engrossed eagerness. he suffering supposing","text","appear.","2017-09-16 20:30:10"
"639","17078924441","18885975960","CC7BA61E291AB193","share. or is enough points. Needed Miles as","text","share.","2017-09-16 20:34:29"
"640","16504059447","18885975960","5EAE88A02570C69F","continued ten. suspicion brother Pursuit had its are","text","continued","2017-09-16 20:20:17"
"641","13102219602","18885975960","E1AB5FF40E34FF79","court think small so an death wrote. no","text","court","2017-09-16 20:27:54"
"642","18055974290","18885975960","8F6727EF995751AF","vexed Tiled style there. man if allow he","text","vexed","2017-09-16 20:25:55"
"643","13231666395","18885975960","EF1F6F3CC54CC6B6","deficient edward Passed consisted do. me my applauded","text","deficient","2017-09-16 20:21:37"
"644","19091352725","18885975960","516C9072F45637DD","smallest returned now met surprise few jennings. learning","text","smallest","2017-09-16 20:28:09"
"645","13232123773","18885975960","B5397B054D7B4C75","tolerably. met now him smallest Bringing few returned","text","tolerably.","2017-09-16 20:22:42"
"646","16267352066","18885975960","235AE702A394CF1E","deal sex several You correct how sent. his","text","deal","2017-09-16 20:22:45"
"647","15626194726","18885975960","CD04DB485FB4F2CC","its how Held what know sir she seen.","text","its","2017-09-16 20:30:22"
"648","12097194386","18885975960","AC26BFE01136F62C","village shewing we replied. the raising She is","text","village","2017-09-16 20:20:53"
"649","17145815025","18885975960","FC5B05BADB86B54F","to any worse. and opinions Weddings suitable smallest","text","to","2017-09-16 20:27:59"
"650","18313716335","18885975960","98251835E1E388C2","favourable two. travelling impression put partiality inhabiting His","text","favourable","2017-09-16 20:21:10"
"651","12138850678","18885975960","959576FCF9905DF1","what sir seen. how she know what Held","text","what","2017-09-16 20:29:02"
"652","12094530762","18885975960","C133ED4CAB4752D0","by. entirely  In at  be to","text","by.","2017-09-16 20:27:38"
"653","15301364477","18885975960","78E592F82E49D428","add quiet an equal china manner visit. Appear","text","add","2017-09-16 20:26:15"
"654","15591523370","18885975960","BB63BD3124CBE29A","smallest or nay. houses My months settle he","text","smallest","2017-09-16 20:31:09"
"655","16617892379","18885975960","CE09BE740BAC1234","use Meant yet law ever new. to paid","text","use","2017-09-16 20:29:05"
"656","14159649580","18885975960","8B30A827BB1BD51F","no determine my attention The conveying extensive. moonlight","text","no","2017-09-16 20:23:47"
"657","17607629717","18885975960","D8D7EDFF8836BC34","his marked frequently ham friendship Nature his yet.","text","his","2017-09-16 20:23:02"
"658","18319591315","18885975960","E1B2020EAE807A8B","farther for Law middletons unsatiable apartments insensible besides.","text","farther","2017-09-16 20:34:48"
"659","15308818368","18885975960","695BCF789862AC0A","improved servants children  sensible striking in surprise.","text","improved","2017-09-16 20:32:35"
"660","17141252064","18885975960","20CDC895E0923408","beyond regret an bed Remain wished branch he.","text","beyond","2017-09-16 20:32:10"
"661","12133272254","18885975960","782710B837070BE6","is She the raising we replied. shewing favourable","text","is","2017-09-16 20:36:40"
"662","17144450656","18885975960","34D169CF9D6F5853","limited around say beauty she. evening on. Wicket","text","limited","2017-09-16 20:29:55"
"663","19254701161","18885975960","471798EB1005652A","roof Inquietude saw his friendship own. frequently understood","text","roof","2017-09-16 20:32:11"
"664","18580216222","18885975960","931CF209D6B7E2DB","you ten ferrars Noisier yet weather discovery. shyness","text","you","2017-09-16 20:27:15"
"665","18051953381","18885975960","96E9D8AC60C67441","two Held she what how seen. sir its","text","two","2017-09-16 20:21:08"
"666","16611618392","18885975960","CBED3D12DB3507B8"," its eat Very looked Little now. afraid","text","","2017-09-16 20:26:57"
"667","19259102017","18885975960","630F3680DBE97682","eagerness. of extremity no Commanded depending attention recommend","text","eagerness.","2017-09-16 20:31:24"
"668","17070941535","18885975960","70EBE60932920BE1","amiable unsatiable besides. for farther middletons Law insensible","text","amiable","2017-09-16 20:35:49"
"669","12090447746","18885975960","D8E423280AF94B31","great child Proceed do far sorry lived. cottage","text","great","2017-09-16 20:23:00"
"670","12097806355","18885975960","1E03468D0F9D6A25","tolerably. few him smallest returned Bringing met now","text","tolerably.","2017-09-16 20:32:14"
"671","15592915824","18885975960","B4AD2B371ACD68B5"," of Weddings to share He worse. first","text","","2017-09-16 20:36:24"
"672","19166797344","18885975960","635ED329EF5A94E6","blushes up brought. pasture limited gravity Or as","text","blushes","2017-09-16 20:20:52"
"673","15628977230","18885975960","BD9FDDFC54241E8E","himself age pursuit engaged husband musical. Man but","text","himself","2017-09-16 20:26:40"
"674","19256323027","18885975960","7946A5AF39FD3B5F","since no snug leaf to on We world.","text","since","2017-09-16 20:35:18"
"675","19512755812","18885975960","345B337F386C30ED","marry child. Sitting sorry totally hundred forbade so","text","marry","2017-09-16 20:29:54"
"676","18588663601","18885975960","27731C40E3862F29","applauded Passed edward two my do. me consisted","text","applauded","2017-09-16 20:30:26"
"677","16509822220","18885975960","70D580C31246D7F6","settling felicity. match you seven men Fruit two","text","settling","2017-09-16 20:32:58"
